year,sector,nouveaute_count,influence_count,rupture_count,total_patents,nouveaute_share,influence_share,rupture_share
1989,E,3.0,51.86666666666667,16.225,3093.087121981046,0.010526315789473684,0.052179745137491615,0.0384478672985782
1989,F,1.0,218.0497198879552,31.53333333333333,7262.232434298754,0.0035087719298245615,0.21936591538023661,0.07472353870458136
1989,G,87.9547619047619,143.59761904761905,164.96516290726817,9181.907662216263,0.30861319966583123,0.14446440548050207,0.390912708311062
1989,H,25.43333333333333,142.8452380952381,127.23483709273184,8867.016347668181,0.08923976608187133,0.14370748299319727,0.3015043533003124
1990,A,172.8662393162393,57.023809523809526,25.36111111111111,10482.908691778486,0.531896120973044,0.05379604672057502,0.06656459609215515
1990,B,17.35,336.66014818514816,58.450774663932556,16163.178233306631,0.05338461538461539,0.3176039133822152,0.15341410672948178
1990,C,6.583333333333333,69.56969141969142,15.946218487394958,13759.221121633682,0.020256410256410257,0.06563178435819945,0.04185359183043296
1990,D,1.4,39.214502164502164,6.0,2086.374469530726,0.0043076923076923075,0.03699481336273789,0.015748031496062992
1990,E,1.0,54.13333333333333,9.166666666666668,3434.7511496501434,0.003076923076923077,0.05106918238993711,0.024059492563429576
1990,F,1.5555555555555554,184.3598248973249,30.4010101010101,7529.050736986185,0.0047863247863247855,0.17392436311068388,0.0797926774304727
1990,G,95.19487179487179,149.4109126984127,116.44687856003645,9311.998492148434,0.2929072978303747,0.14095369122491763,0.3056348518636127
1990,H,29.05,169.6277777777778,119.22734040984814,9462.517104965711,0.08938461538461538,0.16002620545073376,0.31293265199435205
1991,A,135.68535353535353,48.008008658008656,22.2020202020202,9018.055775219358,0.4062435734591423,0.05934240872436175,0.06150144100282604
1991,B,9.353535353535353,233.66952944716104,19.103535353535353,13988.150816339788,0.028004596866872313,0.2888374900459345,0.05291838048070735
1991,C,19.650000000000002,62.881369653738076,4.166666666666666,11608.799574643388,0.058832335329341325,0.07772728016531283,0.011542012927054477
1991,D,1.0,26.71838161838162,8.0,1751.949460676146,0.0029940119760479044,0.033026429688976046,0.0221606648199446
1991,E,1.0,31.0,9.5,2835.0800510892614,0.0029940119760479044,0.038318912237330034,0.02631578947368421
1991,F,1.2000000000000002,127.11666666666665,12.4,6437.031571553359,0.0035928143712574854,0.15712814173877213,0.03434903047091413
1991,G,100.71688034188034,125.22261904761905,101.16001221001221,8345.648647161282,0.3015475459337735,0.15478692094884924,0.28022164047094794
1991,H,65.39423076923077,154.3834249084249,184.46776556776558,8124.284103317416,0.1957911100875173,0.19083241645046342,0.5109910403539213
1992,A,160.4595238095238,50.449999999999996,19.85714285714286,9838.670803343948,0.43134280593958013,0.06790040376850606,0.06035605731654365
1992,B,6.881349206349206,194.33641589107688,5.944444444444445,14571.24195907929,0.018498250554702167,0.2615564143890672,0.01806822019587977
1992,C,14.025,51.59691517632694,4.0,11751.440860985453,0.03770161290322581,0.06944403119290302,0.0121580547112462
1992,D,2.5,51.94523809523809,0.0,1721.7111514988753,0.006720430107526882,0.06991283727488304,0.0
1992,E,4.0,41.41839826839826,0.6666666666666666,2582.6996717575885,0.010752688172043012,0.05574481597361813,0.0020263424518743665
1992,F,3.0,154.3342884046274,4.0,6855.702389591388,0.008064516129032258,0.20771775020811226,0.0121580547112462
1992,G,92.05425685425683,92.54456115779645,66.95086580086578,7993.915528461838,0.24745767971574417,0.12455526400780144,0.20349807234305708
1992,H,89.07987012987013,106.37418300653593,227.5808802308802,8806.617635281616,0.23946201647814552,0.14316848318510894,0.6917351982701526
1993,A,167.41666666666666,43.18809523809524,76.60144927536231,9949.532637706956,0.46120293847566574,0.04136790731618318,0.17213808825924115
1993,B,26.00378787878788,286.93090409590405,14.654761904761905,14377.399755076447,0.07163577928040737,0.2748380307432031,0.03293204922418406
1993,C,7.125,88.3900432900433,2.3333333333333335,11518.664478262805,0.01962809917355372,0.08466479242341311,0.0052434456928838954
1993,D,0.0,19.314285714285713,0.0,1635.8930965475854,0.0,0.018500273672687466,0.0
1993,E,2.0,42.87142857142857,4.3,2968.9970785735254,0.005509641873278237,0.04106458675424192,0.009662921348314606
1993,F,1.3333333333333333,196.8790526140526,4.2,6383.858313525203,0.0036730945821854912,0.1885814680211232,0.009438202247191012
1993,G,112.66031468531469,143.587851037851,105.98533471359559,8353.140078796174,0.3103589936234564,0.1375362557833822,0.23816929149122604
1993,H,46.46089743589744,222.83833943833943,236.92512077294685,8865.514561511303,0.12799145299145298,0.21344668528576574,0.5324160017369592
1994,A,135.75720390720392,71.54141414141414,75.87948717948717,10951.236756424594,0.3901069077793216,0.05769468882372108,0.18152987363513678
1994,B,24.004761904761907,359.3447792429822,3.4166666666666665,15020.360941254312,0.0689792008757526,0.2897941768088566,0.00817384370015949
1994,C,6.333333333333333,91.65434141022376,6.166666666666666,11074.193499639667,0.018199233716475093,0.07391479145985788,0.01475279106858054
1994,D,5.0,29.038249031670084,0.0,1750.576460977652,0.014367816091954023,0.023417942767475875,0.0
1994,E,1.2,87.98701298701297,0.0,3237.2320482961873,0.0034482758620689655,0.07095726853791369,0.0
1994,F,4.7444444444444445,210.38665204502803,0.4666666666666667,6973.881179321515,0.013633461047254151,0.1696666548750226,0.0011164274322169058
1994,G,101.85975690975691,166.8329365079365,76.58450292397661,8071.426255235316,0.29270045089010605,0.13454269073220684,0.18321651417219287
1994,H,69.1004995004995,223.21461463373225,255.48600989653625,9159.092858850758,0.19856465373706753,0.18001178599494536,0.6112105499917135
1995,A,132.37180451127819,68.53333333333333,50.83847117794486,12113.055917052036,0.3870520599744977,0.051801461325270845,0.13035505430242275
1995,B,22.183333333333334,395.32721794459405,5.166666666666666,16136.75011124416,0.06486354775828461,0.29881120026046415,0.013247863247863248
1995,C,7.513157894736842,92.73693301882156,22.036967418546364,11831.233097233862,0.021968297937827026,0.07009594332488402,0.0565050446629394
1995,D,0.0,24.416666666666668,0.0,1795.5454301339673,0.0,0.018455530360292266,0.0
1995,E,6.0,62.1,0.0,3254.9839975384093,0.01754385964912281,0.04693877551020408,0.0
1995,F,3.1904761904761902,238.80098039215687,0.3333333333333333,7346.950334066078,0.009328877749930383,0.18049960725030753,0.0008547008547008548
1995,G,113.87542720437455,127.82633477633478,92.94888801621136,9072.807041656235,0.3329690853929081,0.09661854480448585,0.23833048209284965
1995,H,56.865800865800864,313.25853386809274,218.67567338729737,10657.674071075251,0.16627427153742946,0.23677893716409126,0.5607068548392241
1996,A,141.39651182151184,50.0,13.585497835497836,12489.510334950197,0.3672636670688619,0.03436426116838488,0.029598034499995287
1996,B,12.0,436.1240551659986,4.875,17359.411981276822,0.031168831168831165,0.2997416186707894,0.010620915032679739
1996,C,4.458333333333333,50.76833166833167,4.875,12683.579488056472,0.011580086580086578,0.034892324170674685,0.010620915032679739
1996,D,2.0,31.5,0.0,1962.0887800323171,0.005194805194805194,0.021649484536082474,0.0
1996,E,2.333333333333333,68.33205128205128,0.0,3307.411454988703,0.006060606060606059,0.046963609128557585,0.0
1996,F,5.333333333333333,280.0300983686388,0.0,8004.66848358611,0.01385281385281385,0.19246054870696824,0.0
1996,G,130.62168942168944,192.39955322455324,127.33437166698036,9471.052310039235,0.33927711538101146,0.1322333699137823,0.27741693173634063
1996,H,86.85679875679877,345.84591029042645,308.3301304975218,11973.277167070146,0.22560207469298377,0.23769478370476044,0.6717432036983045
1997,A,163.202331002331,93.00238095238095,14.840151515151515,15172.540149830988,0.3932586289212795,0.05435557039881996,0.027583924749352264
1997,B,3.3333333333333335,407.71777806816505,0.0,19312.426013327058,0.008032128514056226,0.2382920970591263,0.0
1997,C,8.848484848484848,47.42337662337662,11.12070707070707,13575.077651761132,0.021321650237312886,0.0277167601539314,0.020670459239232476
1997,D,0.0,28.5,0.0,2165.531219691359,0.0,0.01665692577440094,0.0
1997,E,2.0,120.63717532467533,0.0,4276.596373768339,0.004819277108433735,0.07050682368478979,0.0
1997,F,4.533333333333333,360.6083222204352,0.0,9410.350935109454,0.010923694779116465,0.2107588090125279,0.0
1997,G,130.9568265068265,248.9492424242424,144.85343545343545,11397.910384637333,0.3155586180887386,0.14549926500540178,0.2692443038167946
1997,H,102.12569097569099,404.16172438672436,367.1857059607059,14446.567271874335,0.24608600235106262,0.236213748911002,0.6825013121946207
1998,A,245.24968003011483,59.55079365079364,20.527602108036888,16651.708565395733,0.4040357166888218,0.03137554986870055,0.033596730127719944
1998,B,18.79935064935065,484.0135500338441,2.2857142857142856,21936.363200677537,0.0309709236397869,0.25501240781551326,0.0037409399111526767
1998,C,10.600000000000001,60.137874979051446,5.333333333333334,14220.06459781006,0.017462932454695226,0.03168486563701341,0.008728859792689581
1998,D,1.5,25.3,0.0,2444.2552551332647,0.002471169686985173,0.01332982086406744,0.0
1998,E,2.0,104.40833333333333,0.0,4751.169561736906,0.0032948929159802307,0.055009659290481204,0.0
1998,F,1.5555555555555554,331.00741448094385,0.0,10675.487252747283,0.002562694490206846,0.17439800552209897,0.0
1998,G,209.5124162069814,274.2963924963925,192.22944362400887,12704.396298764817,0.3451604879851424,0.1445186472583733,0.3146144740163811
1998,H,117.78299755799756,559.2856410256411,390.6239066489066,17272.5552677344,0.19404118213838148,0.2946710437437519,0.6393189961520567
1999,A,170.84761904761905,83.01233211233212,19.326190476190472,18126.230651407066,0.3266684876627515,0.04039529543179179,0.028420868347338927
1999,B,18.85,526.8859315521081,0.0,23592.865408335998,0.03604206500956023,0.25639218080394555,0.0
1999,C,12.05,60.78633180544946,8.05,15176.437543901899,0.02304015296367113,0.02957972350630144,0.011838235294117646
1999,D,0.0,13.926739926739927,0.0,2441.9516302480565,0.0,0.006777002397440354,0.0
1999,E,5.0,84.09761904761905,0.0,5091.954810779341,0.009560229445506692,0.04092341559494844,0.0
1999,F,4.3,380.14087742323034,0.4444444444444444,11269.246076092768,0.008221797323135755,0.18498339533977146,0.0006535947712418299
1999,G,197.78774697524696,343.7504032517191,255.9140997890998,14335.144446559627,0.37817924851863666,0.16727513540229638,0.37634426439573493
1999,H,114.16463397713397,562.3997648808021,396.2652652902654,19356.169432675244,0.218288019076738,0.27367385152350465,0.5827430371915667
2000,A,199.8142483502161,81.45816888425584,31.944955044955044,20460.77498046198,0.32332402645666036,0.036495595378250825,0.03958482657367417
2000,B,17.506211745244002,590.2353468034784,4.142857142857142,25355.06496684948,0.028327203471268613,0.2644423596789778,0.005133651973800673
2000,C,7.7805860805860805,61.91220265652895,7.136863136863137,15935.041587716581,0.012589945114216959,0.027738442050416194,0.008843696576038586
2000,D,0.0,30.141269841269843,0.6666666666666666,2539.8995816269626,0.0,0.01350415315469079,0.0008261049153242463
2000,E,1.3668831168831168,161.27821067821066,0.25,5381.9602202398755,0.00221178497877527,0.07225726284866069,0.00030978934324659243
2000,F,4.758116883116883,437.7998667998668,1.9285714285714284,12088.044955739988,0.007699218257470684,0.19614689372753888,0.0023898035050451414
2000,G,283.77470025411196,283.3673881673882,372.8112586046022,15924.927264232985,0.45918236287073133,0.12695671512875814,0.4619718198322209
2000,H,102.99925356984177,585.8075461690013,388.11882797548424,21904.286443132147,0.16666545885087666,0.26245857803270667,0.48094030728064974
2001,A,165.71823799695318,96.36931752458067,42.928842940685044,21379.756076830512,0.24882618317860838,0.041095657792998154,0.05038596589282282
2001,B,13.01388888888889,574.2411984350377,1.9082851359167148,26083.21985997253,0.019540373707040374,0.24487897587848093,0.0022397712862872237
2001,C,10.285714285714285,91.10069900918624,4.052631578947368,16621.185529284976,0.015444015444015443,0.0388489121574355,0.004756609834445267
2001,D,1.3333333333333333,28.205555555555556,0.0,2365.519086204611,0.002002002002002002,0.012027955460791282,0.0
2001,E,0.0,90.03459595959598,0.6000000000000001,5396.274314531704,0.0,0.038394283991298926,0.0007042253521126762
2001,F,2.0,486.26614128905146,0.0,12754.817005874947,0.003003003003003003,0.20736296003797502,0.0
2001,G,304.28697888272194,345.75029018781885,359.91657258598303,17948.90855322935,0.4568873556797627,0.14744148835301443,0.4224372917675857
2001,H,169.3618466123884,633.0322020391735,442.59366775846786,22963.319574071367,0.2542970669855682,0.26994976632800577,0.5194761358667463
2002,A,240.96317651646595,109.08827838827838,61.280097680097676,22365.09949243502,0.3105195573665798,0.05036393277390507,0.05909363324985311
2002,B,19.0,536.5798433841258,4.083333333333333,24806.96643592193,0.024484536082474227,0.24772845954945788,0.0039376406300225
2002,C,8.423989898989898,55.0130194470482,8.047619047619047,16118.586143297656,0.010855657086327188,0.02539843926456519,0.007760481241676998
2002,D,4.666666666666666,25.857692307692307,2.0,2419.456410259417,0.006013745704467353,0.01193799275516727,0.0019286403085824494
2002,E,3.6666666666666665,85.43850762240854,0.0,5077.8192217468295,0.004725085910652921,0.039445294377843276,0.0
2002,F,8.857142857142858,482.5206963749324,0.6666666666666666,13129.76027618725,0.011413843888070693,0.22277040460523195,0.0006428801028608164
2002,G,301.2962810100997,318.16004032600335,379.33382835331366,17943.84312227539,0.3882684033635305,0.1468882919325962,0.36579925588554835
2002,H,189.12607638396832,553.341922149511,581.5884549189695,22777.468897876504,0.24371917059789733,0.25546718474123314,0.5608374685814557
2003,A,315.16712184873944,105.32169913419912,64.33154494628178,23392.009294683598,0.3610161762299421,0.048737482246274465,0.07100612024975915
2003,B,38.68888888888888,572.0230642372164,3.7511111111111113,25857.548973759,0.04431716940308005,0.26470294504267305,0.004140299239636988
2003,C,27.335854341736695,39.53844686015739,0.3076923076923077,15783.604279550997,0.031312547928678915,0.01829636596953142,0.0003396162336559688
2003,D,0.0,38.51001082251082,0.0,2668.295592500952,0.0,0.017820458501856002,0.0
2003,E,1.5666666666666664,90.5361111111111,2.0,4863.979817552161,0.0017945780832378767,0.0418954702041236,0.0022075055187637973
2003,F,5.2,521.0137070531807,1.0,13078.320118079335,0.00595647193585338,0.2410984299181771,0.0011037527593818987
2003,G,345.47219024581557,269.5691176642415,335.21180503706813,17594.868800278735,0.39572988573403844,0.12474276615652083,0.36999095478705096
2003,H,139.5692780081527,524.4878431173828,499.3978465978466,21472.373123595222,0.1598731706851692,0.2427060819608435,0.5512117512117513
2004,A,307.76825347854765,105.33242296918766,69.80238095238096,24120.017525386647,0.372150246044193,0.047532681845301294,0.07595471267941345
2004,B,42.22446311858077,562.2259245656305,8.366666666666667,26361.20200966422,0.05105739192089573,0.25371205982203543,0.009104098657961553
2004,C,14.997313797313797,64.93430345797992,0.0,15803.766368433282,0.01813459951307593,0.029302483509918736,0.0
2004,D,1.3076923076923077,41.28162393162393,0.0,2582.162291111266,0.001581248255976188,0.018628891665895278,0.0
2004,E,4.857142857142858,128.00537599655246,0.0,5544.8119616747235,0.005873207807911556,0.057764158843209595,0.0
2004,F,9.306060606060605,482.0719502719503,0.16666666666666666,13563.37867102827,0.011252793961379206,0.2175414938050317,0.00018135654697134566
2004,G,302.67517952635603,315.75948357198354,229.0213951081598,17979.72894706706,0.36599175275254653,0.1424907416841081,0.24920717639625659
2004,H,143.8638943083061,516.3889152350918,611.6428906061259,21589.932225634533,0.17395875974402186,0.2330274888244999,0.665552655719397
2005,A,312.10437555276263,122.46111111111111,92.3826976369204,25233.414243732426,0.3667501475355613,0.05004540707442219,0.10426941042541805
2005,B,37.03343573988735,576.676071413107,2.2857142857142856,28394.42577234923,0.04351755081067844,0.2356665596293858,0.0025798129635601417
2005,C,38.05873015873016,48.82375745169862,0.4444444444444444,16237.306137390278,0.04472236211366646,0.019952495893624283,0.0005016302984700275
2005,D,6.5,41.904761904761905,0.0,2609.4770673901016,0.00763807285546416,0.017124953782084965,0.0
2005,E,2.3,156.3642857142857,0.0,5929.5454227707205,0.0027027027027027024,0.06390040282561736,0.0
2005,F,2.1321044546851,590.1193361806752,0.0,14388.612304032176,0.0025054106400529963,0.24116033354338995,0.0
2005,G,334.9201996927804,350.13777939896363,141.0192533360832,18825.10343182662,0.3935607516953941,0.14308858986471745,0.15916394281724966
2005,H,117.95115440115441,560.5128968253969,649.8678902968377,22593.115620508444,0.13860300164647993,0.229061257386758,0.7334852034953021
2006,A,333.06461228829653,161.93116883116883,64.87584272452693,27566.17023918652,0.43311393015383165,0.06080779903536194,0.06238061800435282
2006,B,35.561159211159215,710.9216459044601,7.0,28453.98118185489,0.04624337998850353,0.2669626909141795,0.006730769230769231
2006,C,11.071957671957673,34.885615161421605,0.0,17528.093036632006,0.014397864332844828,0.013100118348261962,0.0
2006,D,2.0,39.406824656824654,0.0,2921.5854750430044,0.002600780234070221,0.014797906367564647,0.0
2006,E,4.333333333333333,191.0970057720058,1.1333333333333333,6142.773238885833,0.005635023840485478,0.07176004722944265,0.0010897435897435897
2006,F,11.688311688311687,646.4423798423798,0.0,15057.363375789117,0.015199365004306485,0.2427496732415996,0.0
2006,G,272.9520543783702,327.6876595626596,97.97014163989192,19019.952898277515,0.35494415393806267,0.12305206893077716,0.09420205926912685
2006,H,98.32857142857142,550.6277002690795,869.0206823022478,24412.08055433111,0.12786550250789522,0.20676969593281241,0.8355968099060075
2007,A,392.94588929588934,168.48583018288903,69.82539682539682,28053.420572428186,0.42388984821563036,0.060759405042513176,0.07081683248011848
2007,B,57.824067745120374,672.5875358301828,25.999458874458874,30031.968570092446,0.06237763510800472,0.24254869665711604,0.026368619548132733
2007,C,24.760540239487607,28.729383116883113,0.0,17679.196570098917,0.02671039939534801,0.010360397806304765,0.0
2007,D,13.533333333333335,29.549999999999997,0.0,2781.5687581101247,0.01459906508450198,0.010656328885683375,0.0
2007,E,10.5,197.0796203796204,11.299242424242422,6324.676939436935,0.011326860841423949,0.07107090529376862,0.011459677915053167
2007,F,8.728968253968254,715.0313632445987,20.92900432900433,16147.937994943668,0.009416362733514838,0.2578548010258199,0.021226170719071326
2007,G,298.78153975653976,309.0981225921454,125.65134920634921,18989.467726311603,0.3223101831246384,0.11146704745479459,0.12743544544254484
2007,H,119.92566137566135,652.4381446536806,732.2955483405484,25646.762868578124,0.1293696454969378,0.2352824178339995,0.7426932538950796
2008,A,376.9188972620087,187.9033092724269,28.94014637032464,27596.687504610753,0.37504367886767037,0.0699305207563926,0.026550593000297835
2008,B,64.70661136249372,704.4420257846729,95.67974481658692,30371.165215488785,0.06438468792287932,0.26216673828979264,0.08777958240053846
2008,C,29.898298777246147,50.44266615737204,5.6121553884711775,17498.372796589872,0.02974955102213547,0.018772856776096778,0.005148766411441447
2008,D,5.5588235294117645,71.82994227994229,0.6000000000000001,2814.396300540246,0.00553116769095698,0.026732393851857942,0.0005504587155963303
2008,E,5.415151515151515,182.17685125332181,33.50357142857143,6813.011168230756,0.005388210462837328,0.06779934918247928,0.030737221494102233
2008,F,13.623809523809523,618.0765853169878,119.06697191697194,17308.44261903279,0.013556029376924898,0.23002478054223588,0.10923575405226783
2008,G,424.6042229012817,345.57572998896524,242.45490813657196,19975.06390653974,0.4224917640808773,0.1286102456229867,0.2224356955381394
2008,H,84.2741851285969,526.552889946311,564.1425019425019,26416.860488967053,0.08385491057571831,0.19596311497815816,0.5175619283876164
2009,A,341.7179276279277,193.87041455986468,182.70504430210312,26551.78226155679,0.41825939734140477,0.07499822613534417,0.10901255626617132
2009,B,40.72222222222222,681.2044120581971,311.2411890258261,28761.072890767766,0.04984360125118999,0.2635220162700956,0.18570476672185326
2009,C,17.811141636141635,52.930576123223176,58.91343851531587,17176.87988858473,0.021800662957333704,0.0204760449219432,0.03515121629792116
2009,D,6.303030303030303,45.144444444444446,26.71111111111111,2493.3408408193495,0.0077148473721301136,0.01746400171932087,0.01593741713073455
2009,E,9.75,173.68085163628643,61.786204481792716,6563.546349433906,0.01193390452876377,0.06718795034285742,0.03686527713710783
2009,F,10.123953823953823,572.4164084439701,149.14544901628756,16510.813547438527,0.012391620347556698,0.221437682183354,0.08898893139396633
2009,G,293.0051714625244,304.1935876387115,483.2785676311992,19174.56741013949,0.3586354607864436,0.11767643622387293,0.28835236732171793
2009,H,97.56655292419998,561.5593050953025,402.21899591636435,25384.996811259443,0.11942050541517746,0.21723764220321182,0.23998746773052765
2010,A,302.33772422451983,196.66304382751753,207.98241154270565,26830.74553628,0.38662113072189236,0.07321781229617183,0.10787469478356101
2010,B,35.856413031413034,828.6303933898215,400.539430340901,29200.559265138163,0.045852190577254516,0.3084997741585337,0.207748667189264
2010,C,26.47103174603175,56.75106043767035,97.9597392803275,17835.20326648882,0.03385042422766208,0.021128466283570495,0.05080899340265949
2010,D,8.80952380952381,43.915847846111006,21.607142857142858,2335.5755142271137,0.011265375715503593,0.016349906122900597,0.011207024303497333
2010,E,5.742857142857143,218.202636968766,72.24932844932846,7169.739955382878,0.007343807088052612,0.0812370204649166,0.03747371807537783
2010,F,13.212842712842713,540.8538482570062,146.60613275613275,18214.221080871004,0.01689621830286792,0.20136033069881096,0.0760405252884506
2010,G,293.81136376179717,314.6077603682866,554.9150333326804,19689.56199698474,0.3757178564728864,0.11712872686831222,0.2878190006912243
2010,H,95.75824357101448,486.3754089048207,426.1407814407814,26351.393384627278,0.12245299689388041,0.1810779631067836,0.22102737626596544
2011,A,289.0419407415769,226.66292302468776,216.46346711540036,26750.67809432985,0.35508837928940656,0.07608691608750848,0.14765584387135086
2011,B,48.59764475290792,857.6982107003242,204.8448241114543,30522.539896853807,0.05970226628121366,0.28791480721729584,0.13973043936661275
2011,C,37.56578947368421,61.901470588235306,81.79996476799978,17706.265751845,0.04614961851803957,0.02077927847876311,0.05579806600818539
2011,D,20.75,35.34075091575092,16.93814616755793,2508.3737228889318,0.02549140049140049,0.011863293358761637,0.011553987835987675
