nuts2_code,period,nouveaute_count,influence_count,rupture_count,total_patents,region_name
FI19,1990-1999,19.55,20.333333333333336,52.622619047619054,1537.2869047619047,Lansi-Suomi
DE71,1990-1999,18.5,297.31471861471863,16.273809523809526,12199.560627397199,Darmstadt
IE06,1990-1999,18.5,1.0,16.166666666666668,500.8715062715063,Eastern and Midland
NL35,1990-1999,18.133333333333333,1.75,20.06666666666667,1006.9648629148629,NL35
UKH2,1990-1999,18.083333333333336,13.316666666666666,18.739141414141415,1750.5033141694907,Bedfordshire and Hertfordshire
ITC1,1990-1999,17.333333333333336,18.483333333333334,15.211111111111112,3499.323953823954,Piemonte
SE12,1990-1999,17.333333333333336,16.783333333333335,19.366666666666667,2153.77726023976,Ostra Mellansverige
UKK5,1990-1999,16.726190476190474,5.0,22.316666666666666,849.998051948052,UKK5
UKI7,1990-1999,16.235714285714288,8.642857142857144,14.031818181818181,1393.8678696303698,Outer London
UKI3,1990-1999,16.142857142857142,2.0,16.067424242424245,797.1937271062271,Inner London
CH01,1990-1999,13.633333333333333,16.0,4.366666666666667,2433.746282372598,Region lemanique
UKH3,1990-1999,13.500000000000002,7.716666666666667,12.352777777777778,1565.030142080142,Essex
DE12,1990-1999,13.457142857142857,256.113406038406,14.333333333333334,7451.636291567909,Karlsruhe
ES30,1990-1999,13.2,1.0,16.333333333333336,869.9957792207792,Madrid
NO08,1990-1999,13.142857142857142,13.142857142857142,13.342857142857142,1072.3073870573871,NO08
NL22,1990-1999,12.833333333333334,12.392857142857142,10.333333333333334,1555.201911976912,Gelderland
CH04,1990-1999,12.56904761904762,119.31428571428572,20.933333333333334,4360.86050893551,Zurich
ITI4,1990-1999,12.416666666666668,2.0,9.0,1509.1770202020202,Lazio
BE24,1990-1999,12.166666666666668,12.05,3.7500000000000004,1335.906651329407,Vlaams-Brabant
FI1D,1990-1999,11.591666666666667,9.75,48.16706349206349,1051.24126984127,Pohjois- ja Ita-Suomi
FRF1,1990-1999,11.30952380952381,16.166666666666668,12.833333333333332,1886.842637917638,Alsace
SE23,1990-1999,11.0,34.35,11.416666666666668,2711.1729251424904,Vastsverige
UKG1,1990-1999,10.833333333333334,18.083333333333336,4.5,1234.3036435786437,Herefordshire
DEA1,1990-1999,10.583333333333332,234.61944444444444,14.95952380952381,11113.591635162224,Dusseldorf
UKD3,1990-1999,10.366666666666667,5.666666666666667,6.616666666666667,992.5894355644356,Greater Manchester
DEB3,1990-1999,10.208333333333334,127.0936507936508,2.8333333333333335,6326.893684746627,Rheinhessen-Pfalz
DE13,1990-1999,9.766666666666666,165.2714285714286,7.4,5518.001307288343,Freiburg
UKK4,1990-1999,9.7,2.166666666666667,4.925000000000001,353.0198523698524,Devon
FI1C,1990-1999,9.55,16.033333333333335,25.044444444444444,1232.7809398331137,Etela-Suomi
UKH4,1990-1999,9.333333333333334,13.116666666666665,14.255555555555556,1778.2456432456434,UKH4
UKF2,1990-1999,9.233333333333334,16.916666666666668,4.616666666666667,1074.1282109995268,Leicestershire
UKD7,1990-1999,9.033333333333335,0.75,4.911111111111111,686.8668774208248,Merseyside
ITC3,1990-1999,9.0,0.5,2.125,680.6714646464646,Liguria
UKK6,1990-1999,8.88888888888889,3.5,8.333333333333334,742.563431013431,UKK6
ES51,1990-1999,8.5,3.125,3.5,1621.2925685425685,Cataluna
UKF1,1990-1999,8.366666666666667,7.285714285714286,5.077777777777778,1133.5158730158728,Derbyshire and Nottinghamshire
UKI4,1990-1999,8.25,3.5,7.128787878787879,381.83975746475755,Outer London - East
DE30,1990-1999,7.716666666666667,118.10743145743146,7.25,3724.7214357211415,Berlin
UKD6,1990-1999,7.666666666666668,2.25,5.378787878787879,1188.9253569529887,Cheshire
NL11,1990-1999,7.5,1.0,7.166666666666667,276.4351481851482,Groningen
UKG2,1990-1999,7.25,3.666666666666667,6.75,620.3234126984128,Shropshire and Staffordshire
BE21,1990-1999,7.116666666666667,8.327380952380953,12.716666666666669,2280.2833900310216,Antwerpen
UKK7,1990-1999,7.083333333333334,12.045454545454545,19.21666666666667,1217.2494721652615,UKK7
ITH4,1990-1999,7.0,3.5,7.333333333333334,931.9666666666667,Friuli-Venezia Giulia
BE23,1990-1999,6.958333333333334,6.7,7.250000000000001,898.4584150060466,Oost-Vlaanderen
BE10,1990-1999,6.950000000000001,3.5,6.944444444444445,781.1344143575723,Bruxelles
DE60,1990-1999,6.866666666666667,51.50119047619047,4.0,2199.1972666222664,Hamburg
EL30,1990-1999,6.333333333333334,3.3333333333333335,0.5833333333333334,225.56507936507938,EL30
ITI1,1990-1999,6.333333333333334,3.5,0.0,1383.7243145743146,Toscana
UKG3,1990-1999,6.333333333333334,9.0,2.8333333333333335,1132.779376179376,West Midlands
FRB0,1990-1999,6.119047619047619,11.542857142857143,5.035714285714286,1763.025886747661,Centre-Val de Loire
CH05,1990-1999,6.0,83.03333333333333,2.8333333333333335,2694.392490696438,Ostschweiz
ES52,1990-1999,5.833333333333334,0.0,1.3333333333333335,349.25360750360755,Comunitat Valenciana
UKI6,1990-1999,5.833333333333334,2.142857142857143,6.24090909090909,528.2833694083695,Outer London - West
DEB1,1990-1999,5.5,45.352380952380955,0.5,1697.9430097680097,Koblenz
DE94,1990-1999,5.166666666666667,29.566666666666666,0.8333333333333334,1448.5619336219336,Weser-Ems
CH07,1990-1999,5.0,14.0,0.33333333333333337,499.8142857142857,Ticino
ES21,1990-1999,5.0,0.0,2.0,344.5873737373737,Pais Vasco
SE33,1990-1999,5.0,5.0,7.2,400.96948621553884,Ovre Norrland
DEF0,1990-1999,4.95,55.82380952380952,2.0,2228.120115995116,Schleswig-Holstein
UKI5,1990-1999,4.916666666666667,5.166666666666667,5.045454545454545,349.3217171717172,Outer London - South
DE93,1990-1999,4.866666666666667,33.34285714285714,1.0,1533.110064935065,Luneburg
NO0A,1990-1999,4.6,4.666666666666667,0.25,502.35,NO0A
UKM1,1990-1999,4.571428571428572,0.5,7.571428571428571,363.86429681429684,UKM1
DEA5,1990-1999,4.533333333333333,134.9845238095238,7.833333333333334,4752.56801948052,Arnsberg
DK03,1990-1999,4.5,12.5,1.0,690.5904761904762,Syddanmark
FRJ2,1990-1999,4.5,8.0,3.0,1548.734235209235,Midi-Pyrenees
UKI1,1990-1999,4.45,1.3333333333333335,4.583333333333334,213.4267968142968,Inner London - West
DE92,1990-1999,4.166666666666667,87.09285714285714,5.083333333333334,3013.674167499167,Hannover
CH03,1990-1999,4.142857142857143,96.74920634920635,4.483333333333333,4086.8254196096304,Nordwestschweiz
ES12,1990-1999,4.0,0.0,0.0,47.276587301587305,Asturias
FRC2,1990-1999,4.0,6.45,1.0,886.2778138528138,Franche-Comte
FRK1,1990-1999,4.0,4.5,1.0,738.9769312988353,Auvergne
DEA3,1990-1999,3.8333333333333335,67.43333333333334,2.90952380952381,3065.5062992562994,Munster
NL42,1990-1999,3.8333333333333335,6.033333333333333,5.166666666666667,1239.276441102757,Limburg (NL)
UKL5,1990-1999,3.8333333333333335,3.125,3.8333333333333335,494.65992063492064,UKL5
DK04,1990-1999,3.75,10.833333333333332,1.5833333333333335,736.0037518037518,Midtjylland
FRG0,1990-1999,3.75,16.166666666666664,0.5,1218.5718841194648,Pays de la Loire
UKE4,1990-1999,3.7,4.5,2.166666666666667,848.0059523809524,West Yorkshire
DE22,1990-1999,3.5,32.16111111111111,0.3333333333333333,1157.8544733044732,Niederbayern
DE27,1990-1999,3.5,107.8345238095238,4.333333333333334,3462.030708180708,Schwaben
SE21,1990-1999,3.5,16.816666666666666,3.525,634.6689472363385,Smaland med oarna
DE40,1990-1999,3.4000000000000004,29.465584415584416,2.9166666666666665,644.644295981796,Brandenburg
DE25,1990-1999,3.3333333333333335,149.37640415140416,11.116666666666667,4694.433911676559,Mittelfranken
AT12,1990-1999,3.25,38.261904761904766,0.45,1210.2901875901875,Niederosterreich
ITF3,1990-1999,3.166666666666667,1.0,5.25,288.59578050518456,Campania
DEA4,1990-1999,3.0,75.95,3.0,2355.2711724386727,Detmold
ES24,1990-1999,3.0,1.0,0.0,152.11093906093907,Aragon
ES61,1990-1999,3.0,0.0,1.6666666666666667,166.10238095238097,Andalucia
FRE1,1990-1999,3.0,5.5,4.333333333333334,1258.61723219771,Nord-Pas-de-Calais
FRI2,1990-1999,3.0,7.916666666666667,1.0,213.10289298515104,Limousin
IE04,1990-1999,3.0,0.0,3.0,101.59484126984128,Northern and Western
IE05,1990-1999,3.0,3.5,3.3333333333333335,258.21468253968254,Southern
NL13,1990-1999,3.0,5.083333333333334,3.5,301.0191881218197,Drenthe
UKE3,1990-1999,2.75,2.2857142857142856,1.5,349.0662698412699,South Yorkshire
UKC4,1990-1999,2.7,10.0,0.0,826.212874435506,UKC4
UKK1,1990-1999,2.642857142857143,1.0,1.3333333333333335,86.02857142857142,"Gloucestershire, Wiltshire"
FRE2,1990-1999,2.592857142857143,9.676190476190477,1.3928571428571428,1197.8031496281496,Picardie
DE26,1990-1999,2.5,106.91666666666667,1.2,2777.17886974137,Unterfranken
FRJ1,1990-1999,2.5,9.75,2.9,799.0294191919193,Languedoc-Roussillon
ITI3,1990-1999,2.5,0.0,1.0,474.7031746031746,Marche
NL21,1990-1999,2.5,6.166666666666667,6.416666666666668,834.6650793650794,Overijssel
DE72,1990-1999,2.416666666666667,41.18730158730159,1.0595238095238095,1774.3733086358088,Giessen
DK02,1990-1999,2.3333333333333335,2.2333333333333334,2.0,435.6633477633478,Sjaelland
HU11,1990-1999,2.3333333333333335,6.615384615384615,0.75,427.31047061215656,Budapest
UKJ4,1990-1999,2.3333333333333335,6.5,3.245454545454545,945.7613275613276,Kent
DE14,1990-1999,2.291666666666667,138.44880952380953,1.6666666666666667,4332.503049245441,Tubingen
AT13,1990-1999,2.25,34.75,2.95,1432.6316822066824,Wien
AT33,1990-1999,2.25,6.8,1.0,557.7333333333333,Tirol
ITF1,1990-1999,2.25,0.5,0.75,362.4849567099567,Abruzzo
UKN0,1990-1999,2.166666666666667,0.0,2.8333333333333335,197.48932178932182,Northern Ireland
UKM5,1990-1999,2.142857142857143,7.0,0.33333333333333337,375.3539682539683,North Eastern Scotland
EL52,1990-1999,2.0,0.0,1.0,55.0,EL52
FRI1,1990-1999,2.0,6.166666666666667,3.5,1157.6860805860806,Aquitaine
ITG1,1990-1999,2.0,0.0,3.0,409.9349206349206,Sicilia
LU00,1990-1999,2.0,2.619047619047619,3.0,385.47936507936504,Luxembourg
SE31,1990-1999,2.0,11.916666666666666,12.833333333333334,978.0198412698412,Norra Mellansverige
UKC3,1990-1999,2.0,3.3333333333333335,0.33333333333333337,336.5810245310245,UKC3
UKD4,1990-1999,2.0,2.3333333333333335,0.33333333333333337,567.6396825396826,Lancashire
UKL4,1990-1999,2.0,1.3333333333333335,1.0,197.4968253968254,UKL4
FRH0,1990-1999,1.95,9.25,6.166666666666666,1270.982352593643,Bretagne
NO09,1990-1999,1.9,1.3333333333333333,1.0,326.3275724275725,NO09
CH06,1990-1999,1.8333333333333335,37.983333333333334,1.9,1533.7663780663781,Zentralschweiz
FRC1,1990-1999,1.8333333333333335,5.75,2.0,1170.9796018309175,Bourgogne
DE23,1990-1999,1.6428571428571428,88.47380952380954,1.0,1819.204418620595,Oberpfalz
UKM9,1990-1999,1.5833333333333335,2.0,0.25,167.09213564213564,UKM9
BE25,1990-1999,1.5333333333333334,13.583333333333336,2.25,796.7013708513709,West-Vlaanderen
FRF3,1990-1999,1.5,8.200000000000001,4.0,1245.757251082251,Lorraine
FRI3,1990-1999,1.5,7.5,1.5,616.1791556114136,Poitou-Charentes
ITI2,1990-1999,1.5,1.0,0.0,175.24970760233919,Umbria
PT1A,1990-1999,1.5,0.0,0.5,56.416666666666664,PT1A
UKK3,1990-1999,1.4333333333333336,2.0,0.5,178.0300976800977,Cornwall and Isles of Scilly
BE31,1990-1999,1.3333333333333335,3.35,2.5000000000000004,604.4702741702741,Brabant wallon
BE33,1990-1999,1.25,4.533333333333333,1.3333333333333335,617.9917388167388,Liege
CZ01,1990-1999,1.25,0.0,0.25,57.6060606060606,Praha
FRD1,1990-1999,1.25,6.5,3.0,609.6373335893497,Basse-Normandie
NL23,1990-1999,1.25,1.0,0.5,144.37510822510822,Flevoland
NLZZ,1990-1999,1.25,0.0,0.33333333333333337,123.81785714285715,NLZZ
UKD1,1990-1999,1.25,0.0,2.0,199.49404761904765,Cumbria
IS02,1990-1999,1.1428571428571428,0.0,0.0,28.809523809523807,IS02
AT32,1990-1999,1.0833333333333333,11.750000000000002,1.0,361.3734126984127,Salzburg
AT34,1990-1999,1.0,21.766666666666666,0.0,671.7543650793651,Vorarlberg
BE32,1990-1999,1.0,0.5,1.9444444444444444,338.2194805194805,Hainaut
CZZZ,1990-1999,1.0,0.0,0.0,1.4444444444444446,CZZZ
DEC0,1990-1999,1.0,32.38333333333333,0.0,815.1153318903318,Saarland
DED5,1990-1999,1.0,7.061111111111111,0.0,182.37570346320348,Leipzig
DEE0,1990-1999,1.0,12.30952380952381,0.5,520.2387556887558,Sachsen-Anhalt
DK05,1990-1999,1.0,2.0,6.0,241.18059163059164,Nordjylland
ES22,1990-1999,1.0,0.0,0.0,132.25396825396825,Navarra
ES53,1990-1999,1.0,0.0,0.0,36.468452380952385,Illes Balears
ESZZ,1990-1999,1.0,0.0,0.0,26.298412698412697,ESZZ
ITF4,1990-1999,1.0,1.0,0.0,176.61904761904762,Puglia
LT02,1990-1999,1.0,0.0,0.0,5.0,LT02
ME09,1990-1999,1.0,0.0,0.0,50.91127450980392,ME09
MT00,1990-1999,1.0,1.0,0.0,19.0,MT00
NL12,1990-1999,1.0,0.6666666666666667,1.8333333333333335,292.11309523809524,Friesland
PT11,1990-1999,1.0,1.0,0.0,46.391666666666666,Norte
UKE1,1990-1999,1.0,2.3333333333333335,1.0,328.2281746031746,East Yorkshire and Northern Lincolnshire
UKF3,1990-1999,1.0,2.666666666666667,0.045454545454545456,178.8978354978355,Lincolnshire
NL34,1990-1999,0.9666666666666667,1.0,0.0,173.01148296148298,NL34
UKH5,1990-1999,0.9166666666666666,4.0,2.0,322.3297619047619,UKH5
DE91,1990-1999,0.8333333333333334,68.38531746031747,4.0,2157.9369366744368,Braunschweig
NOZZ,1990-1999,0.8333333333333334,0.0,0.0,10.700000000000001,NOZZ
UKE2,1990-1999,0.7,7.45,0.5,476.4851892990051,North Yorkshire
UKM3,1990-1999,0.7,4.533333333333333,7.5,365.44890289449114,South Western Scotland
DE50,1990-1999,0.6666666666666667,9.583333333333332,0.0,364.97341269841274,Bremen
EL43,1990-1999,0.6666666666666667,0.0,0.0,20.166666666666664,EL43
BE22,1990-1999,0.5,4.0,2.2,331.9764097014097,Limburg (BE)
BG41,1990-1999,0.5,0.33333333333333337,0.0,47.91060606060606,BG41
DEG0,1990-1999,0.5,29.177777777777777,0.0,1099.6708263958265,Thuringen
FRF2,1990-1999,0.5,2.5,1.0,633.7328865578866,Champagne-Ardenne
ITC2,1990-1999,0.5,0.0,0.0,18.7,Valle d'Aosta
ITF5,1990-1999,0.5,0.0,0.0,35.80000000000001,Basilicata
NO07,1990-1999,0.5,0.0,0.0,52.90476190476191,Nord-Norge
PL21,1990-1999,0.5,1.0,0.0,16.433333333333334,Malopolskie
SI03,1990-1999,0.5,1.4285714285714286,0.3333333333333333,61.35595238095238,Vzhodna Slovenija
UKL3,1990-1999,0.5,2.166666666666667,0.0,205.03373015873018,UKL3
BE35,1990-1999,0.375,0.2,0.5,154.1083694083694,Namur
BEZZ,1990-1999,0.33333333333333337,0.0,1.3333333333333335,47.37972013366751,BEZZ
DE73,1990-1999,0.33333333333333337,21.983333333333334,0.0,946.9306027306027,Kassel
ES11,1990-1999,0.33333333333333337,0.0,0.0,58.542857142857144,Galicia
HU23,1990-1999,0.33333333333333337,0.0,0.0,17.105555555555554,Del-Dunantul
ME17,1990-1999,0.33333333333333337,0.0,0.0,13.18151260504202,ME17
UKM2,1990-1999,0.33333333333333337,0.0,0.5833333333333334,120.16031746031747,Eastern Scotland
IS01,1990-1999,0.2857142857142857,1.0,0.0,44.635714285714286,IS01
CZ02,1990-1999,0.25,0.0,0.0,14.875,Stredni Cechy
ME08,1990-1999,0.25,0.0,0.0,3.7500000000000004,ME08
PL81,1990-1999,0.25,0.0,0.0,2.9166666666666665,Lubelskie
DED2,1990-1999,0.16666666666666669,28.53287545787546,0.16666666666666666,964.8092536247723,Dresden
AT11,1990-1999,0.0,1.0,0.0,85.74120879120878,Burgenland
AT21,1990-1999,0.0,13.452380952380953,0.0,356.55952380952385,Karnten
AT22,1990-1999,0.0,27.0,0.0,1101.9363275613277,Steiermark
AT31,1990-1999,0.0,38.41666666666667,1.0,1577.4131673881675,Oberosterreich
ATZZ,1990-1999,0.0,0.5,0.0,17.575,ATZZ
BE34,1990-1999,0.0,0.14285714285714285,1.1666666666666665,97.03253968253969,Luxembourg (BE)
BG31,1990-1999,0.0,0.0,0.0,1.3333333333333335,BG31
BG32,1990-1999,0.0,0.0,0.0,2.6,BG32
BG33,1990-1999,0.0,0.0,0.0,2.666666666666667,BG33
BG34,1990-1999,0.0,0.0,0.0,0.75,BG34
BG42,1990-1999,0.0,0.0,0.0,5.416666666666667,BG42
BGZZ,1990-1999,0.0,0.0,0.0,1.0,BGZZ
CHZZ,1990-1999,0.0,1.25,0.16666666666666666,55.785714285714285,CHZZ
CY00,1990-1999,0.0,0.0,0.0,21.25,CY00
CZ03,1990-1999,0.0,0.3,0.0,15.019047619047619,Jihozapad
CZ04,1990-1999,0.0,0.0,0.0,5.167857142857143,Severozapad
CZ05,1990-1999,0.0,1.0,0.0,51.0952380952381,Severovychod
CZ06,1990-1999,0.0,0.0,0.0,44.14404761904762,Jihovychod
CZ07,1990-1999,0.0,1.0,0.0,19.092857142857138,Stredni Morava
CZ08,1990-1999,0.0,1.0,0.0,20.064285714285717,Moravskoslezsko
DE24,1990-1999,0.0,53.96230158730158,2.2222222222222223,1486.862484737485,Oberfranken
DE80,1990-1999,0.0,1.6261904761904762,0.0,196.2898629148629,Mecklenburg-Vorpommern
DEB2,1990-1999,0.0,5.333333333333333,1.0,315.3211038961039,Trier
DED4,1990-1999,0.0,16.658333333333335,0.25,497.1964646464646,Chemnitz
DEZZ,1990-1999,0.0,13.933333333333334,0.0,525.2999791874792,DEZZ
DKZZ,1990-1999,0.0,1.0,1.0,23.43015873015873,DKZZ
EE00,1990-1999,0.0,0.0,0.0,11.166666666666668,EE00
EEZZ,1990-1999,0.0,0.0,0.0,14.858333333333334,EEZZ
EL42,1990-1999,0.0,0.0,0.0,1.0,EL42
EL51,1990-1999,0.0,0.0,0.0,4.666666666666667,EL51
EL53,1990-1999,0.0,0.0,0.0,1.7833333333333334,EL53
EL54,1990-1999,0.0,0.0,0.0,2.5833333333333335,EL54
EL61,1990-1999,0.0,0.0,0.0,1.6666666666666667,EL61
EL63,1990-1999,0.0,1.0,0.0,16.652380952380952,EL63
EL64,1990-1999,0.0,0.0,0.0,1.2,EL64
EL65,1990-1999,0.0,0.0,0.0,1.6666666666666667,EL65
ES13,1990-1999,0.0,0.5,0.0,22.73333333333333,Cantabria
ES23,1990-1999,0.0,0.0,0.0,9.783333333333333,La Rioja
ES41,1990-1999,0.0,0.0,0.25,100.39635642135642,Castilla y Leon
ES42,1990-1999,0.0,0.0,0.0,37.32857142857143,Castilla-La Mancha
ES43,1990-1999,0.0,0.0,0.0,12.833333333333334,Extremadura
ES62,1990-1999,0.0,0.0,0.0,30.52619047619048,Murcia
ES70,1990-1999,0.0,0.0,1.0,30.09285714285714,Canarias
FI20,1990-1999,0.0,0.0,0.0,6.416666666666667,Aland
FIZZ,1990-1999,0.0,0.0,0.0,14.867857142857144,FIZZ
FRD2,1990-1999,0.0,10.166666666666666,0.0,1138.034415673932,Haute-Normandie
FRM0,1990-1999,0.0,0.0,0.0,14.066666666666666,Corse
FRY1,1990-1999,0.0,0.0,0.0,6.30952380952381,FRY1
FRY2,1990-1999,0.0,0.0,0.0,4.444444444444445,FRY2
FRY3,1990-1999,0.0,0.0,0.0,1.0,FRY3
FRY4,1990-1999,0.0,0.0,0.0,6.976190476190476,FRY4
FRY5,1990-1999,0.0,0.0,1.0,1.0,FRY5
FRZZ,1990-1999,0.0,2.0,0.0,114.44761904761904,FRZZ
HR02,1990-1999,0.0,0.0,0.0,6.833333333333333,HR02
HR03,1990-1999,0.0,0.0,0.0,19.08730158730159,HR03
HR05,1990-1999,0.0,0.0,2.0,68.91706349206349,HR05
HR06,1990-1999,0.0,1.0,0.0,7.83452380952381,HR06
HRZZ,1990-1999,0.0,0.0,0.0,2.3333333333333335,HRZZ
HU12,1990-1999,0.0,0.0,0.0,47.94373325986767,Pest
HU21,1990-1999,0.0,0.0,0.0,18.35400140794878,Kozep-Dunantul
HU22,1990-1999,0.0,0.0,0.0,15.124603174603173,Nyugat-Dunantul
HU31,1990-1999,0.0,0.0,0.0,16.48715538847118,Eszak-Magyarorszag
HU32,1990-1999,0.0,0.3846153846153846,0.0,43.10592921571183,Eszak-Alfold
HU33,1990-1999,0.0,0.0,0.0,29.113316342950213,Del-Alfold
HUZZ,1990-1999,0.0,0.0,0.0,3.952380952380952,HUZZ
IE01,1990-1999,0.0,0.0,0.0,40.71840659340661,IE01
IE02,1990-1999,0.0,0.0,0.5,60.08095238095238,IE02
IEZZ,1990-1999,0.0,0.0,0.0,14.602380952380951,IEZZ
ISZZ,1990-1999,0.0,0.0,0.0,11.492857142857144,ISZZ
ITF2,1990-1999,0.0,0.0,0.0,12.975000000000001,Molise
ITF6,1990-1999,0.0,0.0,1.5,40.563095238095244,Calabria
ITG2,1990-1999,0.0,0.0,0.0,80.19444444444444,Sardegna
ITH1,1990-1999,0.0,4.5,0.0,152.79166666666669,Provincia di Bolzano
ITH2,1990-1999,0.0,0.0,0.8333333333333334,169.995670995671,Provincia di Trento
ITZZ,1990-1999,0.0,0.33333333333333337,0.8333333333333334,90.9920634920635,ITZZ
LIZZ,1990-1999,0.0,5.416666666666667,1.0,259.96428571428567,LIZZ
LT01,1990-1999,0.0,0.0,0.0,4.1,LT01
LV00,1990-1999,0.0,0.0,0.0,12.516666666666666,LV00
LVZZ,1990-1999,0.0,0.0,0.0,1.2967032967032965,LVZZ
ME01,1990-1999,0.0,0.0,0.0,1.0,ME01
ME02,1990-1999,0.0,0.0,0.0,2.1666666666666665,ME02
ME03,1990-1999,0.0,0.0,0.0,2.0,ME03
ME05,1990-1999,0.0,0.0,0.0,0.6666666666666667,ME05
ME10,1990-1999,0.0,0.0,0.0,0.25,ME10
ME11,1990-1999,0.0,0.0,0.0,4.066666666666666,ME11
ME13,1990-1999,0.0,0.0,0.0,1.75,ME13
ME14,1990-1999,0.0,0.0,0.0,11.666666666666668,ME14
ME15,1990-1999,0.0,0.0,0.0,21.60833333333333,ME15
ME16,1990-1999,0.0,0.0,0.0,0.25,ME16
ME19,1990-1999,0.0,0.0,0.0,37.78333333333334,ME19
ME21,1990-1999,0.0,0.0,0.0,6.666666666666667,ME21
ME22,1990-1999,0.0,0.0,0.0,9.2,ME22
ME24,1990-1999,0.0,0.0,0.0,0.9,ME24
ME25,1990-1999,0.0,0.0,0.0,1.0,ME25
ME26,1990-1999,0.0,0.0,0.0,0.33333333333333337,ME26
ME27,1990-1999,0.0,0.0,0.0,1.0,ME27
ME29,1990-1999,0.0,0.0,0.0,1.0,ME29
ME30,1990-1999,0.0,0.0,0.0,3.75,ME30
NO02,1990-1999,0.0,0.0,0.5833333333333333,51.62930402930403,Hedmark og Oppland
NO06,1990-1999,0.0,1.0,0.0,191.17539682539683,Trondelag
PL22,1990-1999,0.0,0.0,0.0,17.060714285714287,Slaskie
PL41,1990-1999,0.0,0.0,0.0,14.768037518037518,Wielkopolskie
PL42,1990-1999,0.0,0.0,0.0,2.7222222222222228,Zachodniopomorskie
PL43,1990-1999,0.0,0.0,0.0,3.5,Lubuskie
PL51,1990-1999,0.0,0.5,0.0,26.100432900432903,Dolnoslaskie
PL52,1990-1999,0.0,0.25,0.0,2.388888888888889,Opolskie
PL62,1990-1999,0.0,0.33333333333333337,0.0,2.0000000000000004,Warminsko-Mazurskie
PL63,1990-1999,0.0,0.0,0.0,20.059523809523807,Pomorskie
PL71,1990-1999,0.0,0.25,0.0,27.03134920634921,Lodzkie
PL72,1990-1999,0.0,0.0,0.0,0.95,Swietokrzyskie
PL82,1990-1999,0.0,0.0,0.0,4.904761904761905,Podkarpackie
PL84,1990-1999,0.0,0.0,0.0,0.25,Podlaskie
PL91,1990-1999,0.0,0.0,0.0,55.53780663780664,Warszawski stoleczny
PL92,1990-1999,0.0,0.0,0.0,2.6345238095238095,Mazowiecki
PLZZ,1990-1999,0.0,0.0,0.0,6.358008658008658,PLZZ
PT15,1990-1999,0.0,0.0,0.0,2.5666666666666664,Algarve
PT19,1990-1999,0.0,1.0,0.0,24.202380952380953,PT19
PT1B,1990-1999,0.0,0.0,0.0,10.183333333333334,PT1B
PT1C,1990-1999,0.0,0.0,0.0,3.0333333333333337,PT1C
PT1D,1990-1999,0.0,0.0,0.0,4.5,PT1D
PT20,1990-1999,0.0,0.0,0.0,6.0,Acores
PT30,1990-1999,0.0,0.0,0.0,6.75,Madeira
PTZZ,1990-1999,0.0,1.0,0.0,6.616666666666666,PTZZ
RO11,1990-1999,0.0,0.0,0.0,2.026190476190476,Nord-Vest
RO12,1990-1999,0.0,0.0,0.0,2.0,Centru
RO21,1990-1999,0.0,0.0,0.0,5.55952380952381,Nord-Est
RO22,1990-1999,0.0,0.0,0.0,2.4166666666666665,Sud-Est
RO31,1990-1999,0.0,0.0,0.0,1.5,Sud-Muntenia
RO32,1990-1999,0.0,1.0,0.0,28.916666666666664,Bucuresti-Ilfov
RO41,1990-1999,0.0,0.0,0.0,2.0,Sud-Vest Oltenia
RO42,1990-1999,0.0,0.0,0.0,2.1,Vest
ROZZ,1990-1999,0.0,0.0,0.0,0.8333333333333334,ROZZ
SE32,1990-1999,0.0,2.166666666666667,1.3666666666666667,304.5884920634921,Mellersta Norrland
SEZZ,1990-1999,0.0,1.0,0.33333333333333337,39.28834586466166,SEZZ
SI04,1990-1999,0.0,3.571428571428571,0.6666666666666666,100.86964285714285,Zahodna Slovenija
SIZZ,1990-1999,0.0,0.0,0.0,6.6125,SIZZ
SK01,1990-1999,0.0,0.0,0.0,21.388596491228075,Bratislavsky kraj
SK02,1990-1999,0.0,0.33333333333333337,0.0,9.575000000000001,Zapadne Slovensko
SK03,1990-1999,0.0,0.6666666666666667,0.0,13.458333333333332,Stredne Slovensko
SK04,1990-1999,0.0,0.0,0.0,11.916666666666666,Vychodne Slovensko
SKZZ,1990-1999,0.0,0.0,0.0,1.0,SKZZ
UKC1,1990-1999,0.0,0.5,0.0,31.18333333333333,Tees Valley and Durham
UKK2,1990-1999,0.0,0.0,0.0,3.8,Dorset and Somerset
UKZZ,1990-1999,0.0,0.0,0.0,6.285714285714286,UKZZ
NL41,2000-2009,138.26349206349207,118.78571428571428,142.81666666666666,18082.588956382457,Noord-Brabant
FR10,2000-2009,136.53333333333336,319.2968253968254,267.1940836940837,31023.829646075268,Ile-de-France
ITC4,2000-2009,111.57619047619049,31.2,29.340909090909093,14106.244735308552,Lombardia
DE12,2000-2009,102.04030879514751,524.7921731046731,87.66404151404151,13388.774367844519,Karlsruhe
FI1B,2000-2009,93.21904761904761,13.100000000000001,322.60986790986794,6591.673015709781,Helsinki-Uusimaa
DE21,2000-2009,78.7952380952381,892.4840909090909,161.29749694749694,25513.940824288533,Oberbayern
UKJ1,2000-2009,74.62380952380953,13.833333333333332,75.83333333333333,6660.970353619304,"Berkshire, Bucks and Oxon"
ITH3,2000-2009,73.16666666666667,19.333333333333336,12.166666666666668,5664.680397380398,Veneto
