date,autres,c1105 - actuariat,d1407 - relation technico-commerciale,e1103 - communication,e1205 - designer ux/ui,"h1206 - management et ingénierie études, recherche et développement industriel",h1208 - intervention technique en études et conception en automatisme,j1102 - médecine généraliste et spécialisée,k1903 - juriste,k2108 - enseignement supérieur,k2111 - formation professionnelle,k2402 - biostatisticien,k2402 - recherche en sciences naturelles,m1201 - analyse et ingénierie financière,m1202 - audit et contrôle comptables et financiers,m1203 - comptabilité,m1204 - contrôle de gestion,m1205 - direction administrative et financière,m1402 - chef de projet agile,m1402 - chef de projet autre,m1402 - coach numérique/agile/scrum,m1402 - conseil générique,m1403 - autres,m1403 - chef de projet data,m1403 - data engineer,m1403 - data scientist,m1502 - développement des ressources humaines,m1703 - management et gestion de produit,m1704 - management relation clientèle,m1705 - marketing,m1707 - stratégie commerciale,m1801 - administration de systèmes d'information,"m1802 - architecte it, cloud, réseaux",m1802 - expert cybersécurité,m1803 - cto,m1803 - direction des systèmes d'information,m1804 - études et développement de réseaux de télécoms,m1805 - autres,m1805 - chef de projet ia,m1805 - chef de projet numérique,m1805 - développeur web/application,m1805 - expert aiops,m1805 - ingénieur ia/ml/cv/genai,m1805 - ingénieur logiciel,m1806 - conseil data,m1806 - conseil ia,m1806 - conseil numérique,m1806 - maîtrise d'ouvrage en systèmes d'information,n1301 - logisticien
2019-11-01,0.028303050308628522,0.004074177647177892,0.0024148876365979737,0.0027278495160794,0.0007935365335307747,0.04093909119296865,0.003831602275461299,0.0005175983436853001,0.0008278145695364238,0.003934777458463376,0.0018986621197278248,0.0,0.04746037100909012,0.007214960963172111,0.004244078466437733,0.001070389941253017,0.004556125128042391,0.002416260463413125,0.0,0.023055307537195535,0.0034857351867893754,0.03237951600049833,0.0564576647837281,0.03734445644801009,0.08046844841510299,0.14071371111662745,0.00704048405452843,0.008042775532708534,0.0031750613519998666,0.012220244896841759,0.013669290602003942,0.005073265862789308,0.01436102477934779,0.00545203816065173,0.0013796909492273732,0.0038334327112148348,0.0019320249378567062,0.006421424429641336,0.00839001544819561,0.019224046336719366,0.14093195931502955,0.012598443051812541,0.11134908197052844,0.012148943171200154,0.022363573359851684,0.005489061850287681,0.005213123660442208,0.045557132799978466,0.003003787705924875
2019-12-01,0.028863008610292746,0.005377250640243769,0.003198345145122411,0.0029896743992062595,0.0005357459321161942,0.04150308377634515,0.004613042643129597,0.0,0.0021268532808900223,0.001088995138622295,0.0016408715183132444,0.0,0.04260672668104815,0.007229080949165085,0.00295512545936483,0.0008125993398384367,0.0050838091760083874,0.0016408715183132444,0.0,0.0243785519388228,0.0027123633825456334,0.028007161480731155,0.056530281854549114,0.032988239055092024,0.08340096779175805,0.14841555833353784,0.008087783587035866,0.008316703260972228,0.0024037066886122647,0.012232347741978592,0.011095418869570417,0.004044120597987126,0.019573316751611298,0.007014918895988327,0.0018993064337688124,0.004614873078883133,0.002191832680127426,0.004614873078883132,0.009699139863829904,0.015365255878925213,0.145276477290982,0.010022554178522875,0.11431589274173787,0.009567002875342071,0.021876232129008466,0.005231271248873102,0.006254371770381227,0.045118202949682586,0.002486189362239575
2020-01-01,0.02881028802533758,0.0065906689753817685,0.0042681336815043455,0.004274907633722291,0.0012804241946079312,0.042678989387572745,0.0033656600849916334,0.0,0.0015031620018210407,0.0017013650100246222,0.001088995138622295,0.0,0.04109117883982093,0.007421882831965872,0.0023919276720072258,0.0020373390826430907,0.0056130427403660275,0.002313734881426949,0.0008164931618697694,0.02533512639853819,0.003241596946903274,0.02911868714686927,0.045024352140551525,0.03371804740900667,0.08019227808754757,0.13841098245712571,0.007297819693877511,0.011968279674052881,0.002872446761258527,0.015309404960034986,0.01262262607093196,0.005318032424836503,0.020405017774525826,0.0053366469415821694,0.0007237387750088816,0.004879489861061953,0.0025774364457290017,0.005287736441996837,0.012810161304886263,0.01700212865604286,0.15167712805225375,0.010661453318636618,0.10677566625951214,0.007397348032956343,0.02495717580044297,0.00526912192525117,0.0071805305080070965,0.047518848303714833,0.0018624980831705932
2020-02-01,0.02904595181166908,0.004964297906748326,0.0060225196464166264,0.0034937258234752806,0.002157617177064072,0.04448429036805047,0.0028768759355633365,0.0,0.0015031620018210407,0.0032113589002227545,0.0002598077422707197,0.00029239766081871346,0.038154109799059824,0.006704708469858281,0.003577520177316935,0.0020693428067128003,0.006570245032996444,0.0020693428067128003,0.0008164931618697694,0.029259946741268982,0.0027048072113704112,0.020790445315092478,0.05393157043504398,0.04192845734761771,0.06500505630173976,0.14089127107252822,0.006240242084846641,0.013005491276857573,0.002904450485328237,0.015905837999515945,0.011432669421430926,0.005382039872975922,0.018141481653959072,0.005985449711359016,0.0007237387750088816,0.0038699178381356486,0.0025934383077638565,0.0034009714366143927,0.01189660045416909,0.019905739258003815,0.1553546468908095,0.011470274708762012,0.10672475124394669,0.006728179256953317,0.0282011896493272,0.0030899592590500117,0.00763294678917436,0.04642053868223161,0.00020412329046744235
2020-03-01,0.02383203233430455,0.004841919331091842,0.00673631242741301,0.0052467495735545435,0.004113700539573346,0.04804437195705732,0.002210948968432594,0.00031655587211142766,0.0011537909068017253,0.0048508863906206005,0.0,0.0009255094050415689,0.036664348025241586,0.0037005118222910613,0.0032281490822976193,0.001809535064442081,0.008087393947737805,0.003392314424999219,0.0014496049060926247,0.032804977739318085,0.0031916074730039636,0.02548820354190587,0.06624788845847207,0.03772095361642817,0.07172798257086853,0.1282154659831092,0.0034391050497094336,0.010691154503353915,0.005404082239311772,0.020385486022941574,0.010327808006532272,0.007621863884688738,0.012587073397550294,0.004970151649208957,0.001470346778913153,0.004786770231562044,0.007081968647164552,0.0036847120858179328,0.014014045890225419,0.020894390372228667,0.14339263458238688,0.014367143371630503,0.10176521142686812,0.014032897222448973,0.02768774243976845,0.002830151516779292,0.006707212079772898,0.03470254333212402,0.0011537909068017255
2020-04-01,0.020795670923142457,0.006029965220820004,0.005722067961538183,0.004486066224148423,0.0030930840872361344,0.04447056644634371,0.001802702387497709,0.00031655587211142766,0.0016672851262015235,0.009261839088288959,0.00035880875493362035,0.0012843181599751891,0.035477840201211246,0.006267982919290053,0.00277046467536147,0.0005847953216374269,0.00824845139866637,0.0028851921920618057,0.0006331117442228553,0.032237211773152454,0.0026350474140652857,0.028656838603080232,0.07210198622803511,0.03644194212685768,0.07008532840559985,0.12995348022164255,0.0029877926292356696,0.010766080275204717,0.00581870080670904,0.01954504298092008,0.011423350230720289,0.009273966167815431,0.015786030325338766,0.004772400345203901,0.0019838409983129516,0.007199555864094858,0.007552397027025472,0.004971633627548621,0.01598189108874685,0.02281916973121123,0.13741702962269628,0.020021951771490673,0.0815776596956763,0.017528481106245036,0.03148149134526991,0.0013024128315046672,0.005643529787896807,0.03349208562794195,0.0023849026360687644
2020-05-01,0.016558399701858302,0.007151654540820802,0.005674166638264128,0.004746529669451101,0.002784719318659402,0.04142384269726681,0.0006331117442228553,0.00031655587211142766,0.0028049415539603407,0.014886252796050969,0.0014964651826924371,0.0009919204991564758,0.03202195931583512,0.009909481432353144,0.001308476371267903,0.0,0.006478098325996071,0.0040068815120626045,0.0006331117442228553,0.03477797779514714,0.002342649753246573,0.03052798404347303,0.06782180340465128,0.02739857147040996,0.07521476177286328,0.13127575633285346,0.003248256074538346,0.010377879967837894,0.0052339054850716145,0.018816543689460487,0.013602860439689812,0.01037968838005821,0.027619653062500218,0.006999811877447478,0.00255266921219236,0.0071516545408208025,0.008966484007844984,0.005232097072851299,0.018730229511595784,0.02943753589690989,0.13997775452938852,0.021031871337185343,0.06201296297092928,0.019723958422972577,0.02498487437622614,0.0007176175098672402,0.004702468374408593,0.029515277851960477,0.005797871919345215
2020-06-01,0.02132611875529164,0.007028908386328615,0.004711578374088562,0.0022140826925596785,0.0005688282138794084,0.04004133337824955,0.0005232862375719519,0.0,0.003425132650341913,0.022406069839677537,0.002543037657836341,0.00035880875493362035,0.0270862718404651,0.011369514638418095,0.002975239942793379,0.0010465724751439038,0.002886158226119462,0.002947388389077418,0.0,0.03154781583482645,0.0015997125023728138,0.027187996576501436,0.055637632490321644,0.02880692208510979,0.06786291315117339,0.1414313855361017,0.005548131390286678,0.011934818032712466,0.002481807494878385,0.013835633946645979,0.01682656207608986,0.009720735340152789,0.028007272497738697,0.006463604992034244,0.0012864457237466492,0.007028908386328616,0.005264718401317473,0.0041726039498661115,0.014808812891766466,0.03764860760004508,0.1564968027944685,0.022866603330647495,0.06431283828667761,0.01870968756743188,0.025553382881242582,0.0007176175098672402,0.005115929105329642,0.0277709903933873,0.005894776778154836
2020-07-01,0.032086828841370214,0.004212170846051445,0.005339049624981144,0.0027878214442604676,0.0022189932303810587,0.042532123361445934,0.001348368745822777,0.0,0.0027075151404746724,0.019445453541233913,0.0021842289029027208,0.0,0.023837898025688573,0.01396954590096308,0.0030289724419851716,0.002284196237520141,0.0019171969597021853,0.0030548533874610023,0.0,0.026864207000315443,0.0021734512540736027,0.01916764394920426,0.06271833248712434,0.0353693921103685,0.06850415057954486,0.14387865663565516,0.0045791701238694004,0.016866218061843474,0.0018716549833947289,0.013511462670530211,0.01556984329333968,0.0062401127892001695,0.034139882529463074,0.006678534988801413,0.0005688282138794084,0.005449794608427684,0.0027530571167821293,0.002073483919456181,0.011238044081839189,0.03352141877782594,0.16362590644756794,0.018075529497752898,0.07745687335756898,0.01626907752149725,0.01507510146860186,0.0,0.004146967838912364,0.022960821540118765,0.005697165520796591
2020-08-01,0.033733274781137544,0.0029567461953920204,0.005887864938236919,0.0030033449894380517,0.0030033449894380504,0.03901908957505132,0.001348368745822777,0.0,0.002020918703694656,0.013286098510837396,0.0010465724751439038,0.0,0.026130914600988653,0.011438683699020596,0.003931092423942771,0.002284196237520141,0.004054728691695577,0.0017994287368015775,0.0,0.021331409704828042,0.0021734512540736027,0.018774313479255168,0.06504906568283049,0.041486412158676565,0.06455776052195389,0.14910664206010568,0.003892573687089384,0.024278688562058226,0.0036758949473099296,0.011549428682467137,0.014392161064333596,0.005769039897597737,0.02497859240552165,0.003598857473603155,0.0009021199819576005,0.005547549930704659,0.0014976324661227045,0.0013868874826761645,0.007236233684059696,0.025164493313565132,0.16540089678749478,0.017348907259725616,0.0850625453214965,0.01701340347930698,0.02091886845070263,0.0,0.004126954938288731,0.03339293085366088,0.0054416161743717426
2020-09-01,0.03212975700511303,0.0020071118225770544,0.0057473944473621155,0.004432733211279103,0.0038609779225426822,0.03632546693533704,0.0008250825082508251,0.0002858776443682104,0.00045105999097880023,0.005010456812015105,0.0011435105774728416,0.001429388221841052,0.02447892777379967,0.011632559903678473,0.0013146612360830125,0.0012376237623762376,0.0043890753872282565,0.0021337754323342566,0.0,0.020629057250454025,0.0022219203052380714,0.01812043007604562,0.06422105272543749,0.05512641097387753,0.06540148104222428,0.1441318325030859,0.0018478977879660453,0.0288576675345682,0.006631609493320971,0.012935284515762322,0.014353565338406335,0.005202221271479919,0.029940387124728764,0.0048393061534049335,0.004332651714376125,0.006884936712835378,0.0004510599909788008,0.0020071118225770544,0.008573620466190415,0.015706745311342737,0.1658241034101623,0.018647698315929075,0.07567301302091299,0.01659692866930117,0.02164590421816966,0.0005717552887364203,0.00450977068498588,0.038311193184322134,0.006967942498541733
2020-10-01,0.02304520980693771,0.002467170917491781,0.006084339136595437,0.0030007182820374883,0.004610463865901415,0.03427356017398027,0.0006544502617801045,0.0005040277316282453,0.00045105999097880023,0.005129251413988391,0.0011435105774728416,0.001429388221841052,0.030677846094951156,0.011988943709598332,0.0019928704182577742,0.0,0.004436593228017572,0.002399443360383606,0.0,0.023337574175444954,0.001662505725036596,0.021217729334767305,0.05311267749000818,0.05546983536867303,0.07099994664794715,0.14128724176128918,0.0025498658905354645,0.028142740020874423,0.010169528730270843,0.009777508005126966,0.013718554193312768,0.005904189374049338,0.021585886753225644,0.004934341834983563,0.005423402150676301,0.006979972394414006,0.0004510599909788008,0.003557921353791956,0.01070328369429333,0.018343985475149694,0.16881772737988912,0.0189090464402703,0.06841574279127222,0.017441450294238534,0.02803921370618653,0.0014443556377765597,0.004339138438515159,0.04106290814639426,0.007911819608765844
2020-11-01,0.02754057120351697,0.003817912728314783,0.007657868010530265,0.0034493401109028897,0.0037077343434154656,0.039438501840951705,0.003357152964482807,0.0007292529568534706,0.0006756756756756757,0.004451137576199317,0.0011435105774728416,0.0016546134470662773,0.030663217122270766,0.013336028277251236,0.0022168765624263,0.0,0.0024059089578204462,0.002173608594630031,0.0,0.020173449292781507,0.002338181400712272,0.019858453956547405,0.05308646724728914,0.05116922217090151,0.07750222023411789,0.12319912658251096,0.002098805899556664,0.0252001831202661,0.011518441919508798,0.010674142122329417,0.010108855184425667,0.009054904365089093,0.018423590492147243,0.006960149780953891,0.004746507393943925,0.0063018585566249315,0.00045045045045045105,0.004683437939389732,0.01024978554120113,0.0178856109978307,0.17054333661564716,0.030163602755719717,0.07513531757579965,0.016757850591694313,0.024424638373072627,0.0018948060882270103,0.002534288934071609,0.03856287766936784,0.005880525798040368
2020-12-01,0.03159349337939396,0.005749432901149445,0.007458492088812214,0.002942461114154088,0.0031576044853415847,0.04799109594322206,0.004894668339636559,0.0007508783875160105,0.0015981849007679265,0.00822767619921848,0.0018450184501845018,0.0008402313752867259,0.04082294993743768,0.012894025572490054,0.0028318827124878005,0.0009225092250922509,0.002778288324838816,0.0016234787365561499,0.0,0.020714085059345005,0.0017664261119758509,0.013369769858728725,0.05506387552909065,0.04422429423105608,0.08011151305088826,0.11477944976138597,0.002449559835912494,0.027629088198339178,0.009976179498599852,0.011284401226635729,0.00562131459718446,0.009557036316082701,0.011428027397579763,0.008363165526377211,0.001930981811586901,0.0031788298992371563,0.00045045045045045105,0.005692448887132144,0.010201787634120859,0.01585809501083549,0.15428734215175746,0.029010598086736495,0.09962532662683354,0.015475093338735849,0.020768358242518322,0.0025530630996135908,0.0026424160873843084,0.03914201725150123,0.003922633148787976
2021-01-01,0.03419203986482195,0.005189821597492717,0.005684819219718654,0.006793168616878404,0.0013839316162480237,0.05395652785991126,0.0051791852140066885,0.0008457173456393871,0.0019111739461513382,0.010428021961985891,0.0034099636771015595,0.0008402313752867259,0.04960528326257758,0.007914468181606064,0.0017411322761876262,0.0015484873158590738,0.0037836222480991458,0.002410662572556445,0.0,0.02547508269144359,0.002240620902592734,0.008551418213078208,0.05719744483322261,0.0359438085244956,0.07872600395208368,0.10734227288980162,0.0015484873158590734,0.032427980446534575,0.010621002479533742,0.011796490633349426,0.0027568912917907257,0.009594930932179516,0.010763949854953441,0.00818291005521399,0.0017791985114369612,0.0033115634734573463,0.00045045045045045105,0.004355076192558652,0.010505149398658051,0.015668212258826055,0.15095671265049157,0.030471077074683956,0.10544819285269365,0.01633806640692977,0.01380640034036427,0.0019934517959568627,0.002613943916371027,0.04026083018728931,0.0020541213215710384
2021-02-01,0.03540539421133556,0.004548449154553693,0.0030164197497526035,0.005281474154792296,0.0023840178643760473,0.054341312121980116,0.0033468045304510703,0.0006204921204141619,0.001525605610191357,0.013363398591879494,0.004280285696248644,0.004096294226649838,0.051559195399257345,0.0037000710168172547,0.0029358648677870586,0.0018385946555747688,0.004848590610717639,0.0024755446870469147,0.0,0.025451952511655444,0.003595696604926922,0.007238094445446347,0.05697515988508908,0.03896268902379385,0.07639240403362736,0.1075010478527541,0.001838594655574768,0.03324831775512254,0.011819459422116008,0.0118039393353151,0.005627385807193856,0.007541049374381509,0.012382278366232341,0.00641541148614884,0.0018440806259274309,0.004216188725341084,0.0,0.005099358333707634,0.013054957692591672,0.01519463162858746,0.15406125322239506,0.01860647095420316,0.09732361919287195,0.018120462379926264,0.017715008687614914,0.0015430013455064121,0.0021634934659205767,0.0437681887207575,0.0009279951954449121
2021-03-01,0.03470847190912338,0.002161768085884463,0.004539806176182691,0.005047314611338318,0.003109039311802705,0.04760434361651809,0.0033580759389834312,0.0010013387270216838,0.0006030963850991064,0.014810583946541509,0.003639879188931119,0.0036533754969979054,0.04687600453017777,0.003403839350318865,0.002837120978954262,0.001088172850892086,0.004651102833052046,0.003544740975292709,0.0,0.025336222133907682,0.004456133706974763,0.01082652991679125,0.06194013596747769,0.03576907035554728,0.07506063155224742,0.11388209385216609,0.003669484157035606,0.029640038254671364,0.01434997001374748,0.009944791936406933,0.007494947074443081,0.008768204134313206,0.014359854930846724,0.004446248789875518,0.001401161896275498,0.005629559854406015,0.0005162622612287048,0.004839798432997629,0.011909560332577803,0.017183479601734202,0.1732585257320329,0.015601926195281127,0.07685331252800871,0.016788848650779165,0.01967845630350563,0.0006571638862025471,0.001314327772405097,0.04730010839720775,0.00048507646579297963
2021-04-01,0.03352642620662886,0.0025698895506867376,0.007339103008797876,0.001519289903993232,0.00464639275159294,0.043056946258389385,0.0035007745681117255,0.0012291825642775367,0.0002901073397156948,0.013854012234555754,0.00315659972729259,0.0036533754969979054,0.03554559795757709,0.0023797270060410716,0.004279341999325634,0.001183305270310949,0.004756222463762213,0.002568194840724347,0.0,0.026565326221808683,0.0043334095004290765,0.01702350988566162,0.06393029941072959,0.03304967121326253,0.06976690174355328,0.12410696691724969,0.004305449459093734,0.024436701171901925,0.013308253093634169,0.008978233013129874,0.012097020182522478,0.009727145693046049,0.016923690561661844,0.00522491272106194,0.0010030276427645279,0.005734679485116182,0.0014176503989608124,0.006377151872787865,0.007490134698791916,0.017280981867900152,0.18092667270654264,0.016553250389469757,0.07081088042200208,0.017369630378583644,0.020704938494530513,0.0014258406060976645,0.0023108483295560672,0.04722969009386568,0.0005326426755024111
